Urutan,id_cust,Status,Cukur_ke,Capster,Hari,Tanggal,keterangan,Bayar,Haircut,Haircolor,Creambath,Shaving,Vitamin,Powder A,Powder B,Pomade 1,Pomade 2,Pomade 3,Pomade 4,Pomade 5,Pomade 6,Pomade 7,Pomade 8,Pomade 9,Conditioner,Hairtonic,Total Payment
727,Almai,lama,,irh,sabtu,11/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
728,26331217TeTed,lama,3,irh,sabtu,11/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
729,25513313Stns2,lama,4,irh,sabtu,11/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
730,25819779AgAgh,baru,1,irh,sabtu,11/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
731,25503451Azhel,baru,2,irh,sabtu,11/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
732,25539774Mainu,baru,1,irh,sabtu,11/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
733,25506756Harah,baru,1,irh,minggu,12/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
734,25506756Rikik,baru,1,irh,minggu,12/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
735,25512455ErEri,baru,1,irh,minggu,12/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
736,25501835DaDan,baru,1,irh,minggu,12/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
737,25506491Sutam,baru,1,irh,minggu,12/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
738,25539443Ziida,baru,1,irh,minggu,12/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
739,26920195Waahy,baru,1,irh,minggu,12/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
740,Trri ,lama,,irh,senin,13/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
741,Riifk,lama,,irh,senin,13/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
742,25537832Assha,baru,1,irh,senin,13/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
743,26753254Firma,baru,1,irh,senin,13/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
744,26795610ThAmr,baru,1,irh,senin,13/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
745,26328612Faahm,lama,2,irh,senin,13/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
746,27705462Akkir,baru,1,irh,senin,13/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
747,25820890Naufa,baru,1,irh,senin,13/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
748,25791953ZaZak,lama,3,irh,senin,13/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
749,2769334Rohma,baru,1,irh,senin,13/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
750,25654795Aggun,baru,1,irh,selasa,14/12/2021,,Cash,35000,,,,,30000,,,,,,,,,,,,,65000
751,25717141YoJoj,baru,1,irh,selasa,14/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
752,25515445Zaidi,lama,2,irh,selasa,14/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
753,26951333AlAla,baru,1,irh,selasa,14/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
754,25502419Baagu,baru,1,irh,selasa,14/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
755,25793545AgAgi,lama,3,irh,selasa,14/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
756,25513233BaBay,baru,1,irh,selasa,14/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
757,25537953Daavi,lama,2,irh,rabu,15/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
758,25793114Attik,baru,1,irh,rabu,15/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
759,26880934Lukor,lama,5,irh,rabu,15/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
760,EkEk,baru,1,irh,rabu,15/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
761,Beerr,baru,1,irh,rabu,15/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
762,Farha,baru,1,irh,rabu,15/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
763,Syari,baru,1,irh,rabu,15/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
764,25506766OjOji,baru,1,irh,rabu,15/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
765,25537769Riutr,lama,,irh,rabu,15/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
766,2819335Reiha,baru,1,iif,kamis,16/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
767,25538841Teegu,baru,1,irh,kamis,16/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
768,25506647Caawa,baru,1,iif,kamis,16/12/2021,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
769,27002120Reald,baru,1,irh,kamis,16/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
770,25824402Muasa,lama,2,iif,kamis,16/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
771,281162781AaAan,baru,1,irh,kamis,16/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
772,25502470Vixba,baru,1,irh,kamis,16/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
773,2547123BoBow,lama,2,iif,kamis,16/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
774,28165742Ardia,baru,1,iif,jumat,17/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
775,25828746Luutf,baru,1,iif,jumat,17/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
776,25792911Riawa,baru,1,iif,jumat,17/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
777,27554410Zuika,baru,1,irh,sabtu,18/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
778,25791058Nouva,baru,1,iif,sabtu,18/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
779,25792051Bia T,baru,1,irh,sabtu,18/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
780,25512447Arudi,lama,2,iif,sabtu,18/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
781,26893865Irufi,baru,1,irh,sabtu,18/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
782,26893865Alabi,baru,1,iif,sabtu,18/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
783,25506875Moudi,baru,1,iif,sabtu,18/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
784,26795105RyRam,baru,1,iif,sabtu,18/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
785,27585731Ritya,lama,,irh,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
786,25546714Feanz,lama,2,irh,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
787,Baagu,lama,4,iif,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
788,27700178Rin I,baru,1,irh,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
789,Reesh,lama,,iif,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
790,Maa H,lama,,irh,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
791,25792916Ibahi,lama,2,iif,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
792,25792916Yooyo,lama,2,irh,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
793,25820570Wangg,baru,1,iif,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
794,281131971DoDon,baru,1,irh,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
795,28139908Riiza,baru,1,iif,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
796,255076243Haaki,baru,1,irh,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
797,Gamin,baru,1,irh,minggu,19/12/2021,,Cash,35000,60000,,,,,,,,,,,,,,,,,95000
798,HeHer,baru,1,iif,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
799,IaIa,baru,1,irh,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
800,26879762Khoni,lama,3,iif,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
801,Ahhma,lama,,irh,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
802,26969463Firki,baru,1,iif,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
803,26927094SaSan,baru,1,irh,minggu,19/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
804,26924889Dwurm,baru,1,iif,senin,20/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
805,Allme,lama,,iif,senin,20/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
806,25790301Waawa,baru,1,irh,senin,20/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
807,27584595ImIma,baru,1,iif,senin,20/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
808,26973781ArAri,baru,1,irh,senin,20/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
809,25792588AdAdi,baru,1,iif,senin,20/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
810,Riisk,lama,,irh,senin,20/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
811,26914987Ag Ek,lama,2,iif,senin,20/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
812,26771340Illha,baru,1,irh,senin,20/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
813,25538126Mahab,lama,4,iif,senin,20/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
814,26770753Litan,lama,4,iif,selasa,21/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
815,26936662IzIzu,baru,1,irh,selasa,21/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
816,25506715Ruali,lama,4,iif,selasa,21/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
817,26862386RaRaf,baru,1,irh,selasa,21/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
818,27538781ArArf,baru,1,iif,selasa,21/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
819,27538781Waahy,baru,1,irh,selasa,21/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
820,2547605IwIwa,baru,1,iif,rabu,22/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
821,Krsta,baru,1,irh,rabu,22/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
822,281144523Fary ,lama,3,irh,rabu,22/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
823,26330297Stphe,baru,1,iif,rabu,22/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
824,25789537Arana,lama,3,irh,rabu,22/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
825,27560966SaKaf,lama,2,iif,rabu,22/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
826,Roose,lama,,irh,rabu,22/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
827,Meecc,baru,1,iif,rabu,22/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
828,Feand,lama,,irh,rabu,22/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
829,26919851Samsu,lama,2,irh,kamis,23/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
830,26895752Ghhan,baru,1,iif,kamis,23/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
831,25507637Muzal,lama,4,iif,kamis,23/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
832,25718825Asllo,lama,4,irh,kamis,23/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
833,2550663Yanua,lama,2,iif,kamis,23/12/2021,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
834,25821328Krant,lama,,irh,kamis,23/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
835,IvIva,baru,1,iif,jumat,24/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
836,2552148BaAri,lama,2,irh,jumat,24/12/2021,,Cash,35000,60000,,,,,,,,,,,,,,,,,95000
837,Baant,lama,,iif,jumat,24/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
838,25686152Haali,lama,3,irh,jumat,24/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
839,26926785Yoche,lama,3,iif,jumat,24/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
840,25505639Haani,baru,1,irh,jumat,24/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
841,26810594AnAna,baru,1,iif,jumat,24/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
842,RaRam,baru,1,irh,jumat,24/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
843,DaDaf,baru,1,iif,jumat,24/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
844,2550627Nyoma,lama,4,irh,jumat,24/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
845,Buant,lama,,iif,jumat,24/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
846,27700313Raand,baru,1,irh,sabtu,25/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
847,28159159Teega,baru,1,iif,sabtu,25/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
848,ErEri,lama,,iif,sabtu,25/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
849,26920370Bitan,lama,3,irh,sabtu,25/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
850,25792588Im Aj,lama,2,irh,sabtu,25/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
851,25854696RiRi,baru,1,iif,minggu,26/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
852,Riifa,lama,,irh,minggu,26/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
853,25501889YoYor,baru,1,iif,minggu,26/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
854,28145810NiNik,baru,1,irh,minggu,26/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
855,25821415Dwety,lama,2,iif,minggu,26/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
856,2817609Reenz,baru,1,iif,minggu,26/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
857,Patar,baru,1,irh,senin,27/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
858,25502192Errdj,baru,1,iif,senin,27/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
859,25507659Tiikn,baru,1,irh,senin,27/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
860,281148528Miirz,baru,1,iif,senin,27/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
861,26946161RaRag,lama,,irh,senin,27/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
862,Attha,lama,,iif,senin,27/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
863,Inndr,lama,,irh,senin,27/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
864,25728787Fiikr,lama,2,irh,senin,27/12/2021,,QRIS,35000,,,,,,,,,,,,,,,,,20000,55000
865,Reend,lama,,irh,senin,27/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
866,Riizk,lama,,iif,senin,27/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
867,25608253Chndr,baru,1,iif,senin,27/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
868,25506921Miald,lama,6,irh,senin,27/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
869,Naand,lama,,iif,senin,27/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
870,25539390Zack ,lama,3,irh,senin,27/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
871,Kaesk,lama,,iif,senin,27/12/2021,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
872,25502013Fiird,baru,1,irh,selasa,28/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
873,25515624Galas,lama,4,irh,selasa,28/12/2021,,Cash,35000,,,,,,,,,,,,35000,,,,,,70000
874,25506922Saakt,lama,2,iif,selasa,28/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
875,26794723YoYor,baru,1,irh,selasa,28/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
876,25513197Saali,lama,2,iif,selasa,28/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
877,263393078Muhli,baru,1,irh,selasa,28/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
878,25546229Ghofu,baru,1,iif,selasa,28/12/2021,,Cash,35000,175000,,,,,,,,,,,,,,,,,210000
879,2824044JoJo,baru,1,irh,rabu,29/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
880,25506875Roosi,baru,1,irh,rabu,29/12/2021,,Cash,35000,,,,,,,,,,,,35000,,,,,,70000
881,25726825AlAld,baru,1,irh,rabu,29/12/2021,,QRIS,35000,,,,,60000,,,,,,,,,,,,,95000
882,25824846AfAfa,baru,1,iif,rabu,29/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
883,Irsya,lama,3,irh,rabu,29/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
884,26721844JoJok,baru,1,iif,rabu,29/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
885,25840945JaJay,baru,1,irh,rabu,29/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
886,2560866Wiart,lama,3,irh,rabu,29/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
887,28138602AzAzi,baru,1,iif,rabu,29/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
888,27585853DaDan,baru,1,irh,rabu,29/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
889,25803042Haari,lama,2,iif,rabu,29/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
890,Mrbur,baru,1,irh,kamis,30/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
891,26757992DeDen,baru,1,irh,kamis,30/12/2021,,Cash,35000,175000,,,,,,,,,,,,,,,,,210000
892,25515435Evant,lama,4,iif,kamis,30/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
893,26764325Diant,lama,4,irh,kamis,30/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
894,25800202Mi Li,baru,1,iif,jumat,31/12/2021,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
895,28165540ReReg,lama,2,irh,jumat,31/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
896,25524482Ziiha,lama,2,iif,jumat,31/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
897,Agng ,lama,2,iif,jumat,31/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
898,25505828AlAle,baru,1,iif,jumat,31/12/2021,,Cash,35000,,,,,30000,,,,,,,,,,,,20000,85000
899,LaLal,lama,,irh,jumat,31/12/2021,,Cash,35000,,,,,,,,,,,,,,,,,,35000
900,25508119Fa Ad,lama,1,iif,minggu,02/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
901,AlAlw,baru,1,irh,minggu,02/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
902,256888Heelm,baru,1,iif,minggu,02/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
903,25695531TrTr,baru,1,iif,minggu,02/01/2022,,Cash,35000,,,,,30000,,,,,,,,,,,,,65000
904,25695531An Tr,baru,1,irh,minggu,02/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
905,Faisa,baru,1,iif,minggu,02/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
906,Sahri,baru,1,irh,minggu,02/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
907,26773212Mengk,lama,3,iif,minggu,02/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
908,25507099Hendr,baru,1,irh,minggu,02/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
909,25786383Saawa,lama,2,iif,minggu,02/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
910,26895708FiFik,baru,1,irh,minggu,02/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
911,281143545Annna,baru,1,iif,minggu,02/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
912,28160133Exxce,baru,1,irh,minggu,02/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
913,Faala,lama,2,iif,minggu,02/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
914,255561212Fe32,baru,1,irh,minggu,02/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
915,25556662Feyog,baru,1,iif,minggu,02/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
916,25538768Rihar,baru,1,irh,minggu,02/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
917,25504869Setia,baru,1,iif,minggu,02/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
918,25853817Dimuk,lama,2,irh,minggu,02/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
919,25825025Rihru,baru,1,iif,minggu,02/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
920,26739214DaDaf,baru,1,irh,minggu,02/01/2022,,Cash,35000,,,,,30000,,,,,,,,,,,,20000,85000
921,26958646Risya,baru,1,irh,minggu,02/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
922,25654868Haand,baru,1,iif,minggu,02/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
923,26911907AnAna,baru,1,irh,senin,03/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
924,27586587Saand,lama,6,iif,senin,03/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
925,26895775KrKri,lama,2,irh,senin,03/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
926,Hendr,lama,2,iif,senin,03/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
927,25851739Zaina,lama,2,irh,senin,03/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
928,27584606Diawa,lama,2,iif,senin,03/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
929,26739130Tigo ,lama,2,irh,senin,03/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
930,27886293RaRai,baru,1,irh,senin,03/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
931,25500960Anngg,baru,1,iif,senin,03/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
932,25546861Ahad ,baru,1,irh,senin,03/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
933,25821422Mathe,baru,1,iif,senin,03/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
934,27586587FaFay,lama,2,irh,senin,03/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
935,27586587Saand,lama,7,iif,senin,03/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
936,25510703Akawa,baru,1,iif,senin,03/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,20000,55000
937,26811391Leman,baru,1,irh,senin,03/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
938,Jases,lama,2,iif,senin,03/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
939,26773733Ickit,lama,2,iif,senin,03/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
940,26741065BiBim,lama,3,irh,selasa,04/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
941,281138430Hendr,baru,1,iif,selasa,04/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
942,254762Deawa,lama,3,irh,selasa,04/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
943,254762Gaawa,lama,2,iif,selasa,04/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
944,Diick,lama,2,iif,selasa,04/01/2022,,Cash,35000,,,,,30000,,,,,,,,,,,,,65000
945,2688934Illha,baru,1,irh,selasa,04/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
946,25513313Stns2,lama,5,irh,selasa,04/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
947,26893718Riiya,lama,2,iif,selasa,04/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
948,26891187Yooha,baru,1,irh,selasa,04/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
949,25789674Ajant,baru,1,iif,selasa,04/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
950,25546422Batia,baru,1,irh,selasa,04/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
951,26738703Chtia,lama,2,iif,rabu,05/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
952,Tolme,lama,2,irh,rabu,05/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
953,25821412DiDi,baru,1,iif,rabu,05/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
954,Mao H,baru,1,irh,rabu,05/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
955,26914987Ag Ek,lama,3,iif,rabu,05/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
956,2547594Biill,baru,1,iif,rabu,05/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
957,26973950Riity,baru,1,irh,rabu,05/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
958,27588068Araed,baru,1,iif,rabu,05/01/2022,,Cash,35000,,,,,,,,,,,25000,,,,,,,60000
959,25505934Gozei,baru,1,iif,rabu,05/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
960,25796134Reyha,baru,1,irh,rabu,05/01/2022,,Cash,35000,,,,,30000,,,,,,,,,,,,,65000
961,25506708IyIya,baru,1,iif,rabu,05/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
962,DiDio,baru,1,iif,rabu,05/01/2022,,Cash,35000,,,,,60000,,,,,,,,,,,,,95000
963,25506327Arrez,baru,1,irh,kamis,06/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
964,26763561Alkma,lama,2,iif,kamis,06/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
965,27700206Wiiwi,baru,1,irh,kamis,06/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
966,Muurt,lama,2,iif,kamis,06/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
967,25793053Mofra,baru,1,irh,kamis,06/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
968,26762945Ke Sh,lama,3,iif,kamis,06/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
969,25821415Dwety,lama,3,irh,kamis,06/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
970,25542580Hayad,lama,2,irh,kamis,06/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
971,27555350Keevi,baru,1,iif,kamis,06/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
